1581435284.479;0.000;0;1988;4103;2000.00;4000.00
1581435284.539;0.060;1;1860;4246;1988.58;3999.97
1581435284.593;0.114;2;2226;4065;1977.15;3999.87
1581435284.653;0.174;3;2124;4326;1965.73;3999.71
1581435284.714;0.235;4;2138;4143;1954.31;3999.48
1581435284.773;0.294;5;1855;4325;1942.89;3999.18
1581435284.840;0.361;6;1906;3999;1931.47;3998.83
1581435284.907;0.428;7;1976;4240;1920.05;3998.40
1581435284.960;0.481;8;2076;4231;1908.64;3997.91
1581435285.027;0.548;9;1889;4391;1897.23;3997.36
1581435285.090;0.611;10;1652;4199;1885.82;3996.74
1581435285.156;0.677;11;1718;4538;1874.42;3996.05
1581435285.220;0.741;12;2037;4330;1863.02;3995.30
1581435285.284;0.805;13;1764;2824;1851.62;3994.49
1581435285.346;0.867;14;1615;4054;1840.23;3993.61
1581435285.406;0.927;15;1845;4112;1828.85;3992.66
1581435285.472;0.993;16;1846;4091;1817.47;3991.65
1581435285.538;1.059;17;1901;4173;1806.10;3990.58
1581435285.602;1.123;18;1493;2742;1794.73;3989.44
1581435285.660;1.181;19;2027;4300;1783.37;3988.23
1581435285.722;1.243;20;1678;2868;1772.02;3986.96
1581435285.784;1.305;21;1903;4776;1760.67;3985.63
1581435285.845;1.366;22;1793;4332;1749.33;3984.23
1581435285.907;1.428;23;1760;4538;1738.00;3982.77
1581435285.967;1.488;24;1476;4461;1726.68;3981.24
1581435286.033;1.554;25;1233;4473;1715.37;3979.64
1581435286.096;1.617;26;1572;4658;1704.07;3977.98
1581435286.164;1.685;27;1519;4093;1692.77;3976.26
1581435286.233;1.754;28;1673;4219;1681.49;3974.48
1581435286.302;1.823;29;1780;4180;1670.22;3972.62
1581435286.369;1.890;30;1955;4127;1658.96;3970.71
1581435286.432;1.953;31;1839;3945;1647.70;3968.73
1581435286.494;2.015;32;1641;4180;1636.47;3966.68
1581435286.555;2.076;33;1583;4161;1625.24;3964.57
1581435286.621;2.142;34;2001;4298;1614.02;3962.40
1581435286.680;2.201;35;1817;3985;1602.82;3960.17
1581435286.748;2.269;36;1579;3968;1591.63;3957.86
1581435286.812;2.333;37;1544;4026;1580.45;3955.50
1581435286.873;2.394;38;1715;4060;1569.29;3953.07
1581435286.935;2.456;39;1490;3918;1558.14;3950.58
1581435287.001;2.522;40;1824;3969;1547.01;3948.02
1581435287.068;2.589;41;1823;4014;1535.89;3945.40
1581435287.132;2.653;42;1602;4238;1524.78;3942.72
1581435287.195;2.716;43;1819;4149;1513.69;3939.98
1581435287.265;2.786;44;1672;4269;1502.62;3937.17
1581435287.333;2.854;45;1671;4311;1491.56;3934.29
1581435287.398;2.919;46;1694;3957;1480.52;3931.36
1581435287.463;2.984;47;1366;4213;1469.50;3928.36
1581435287.534;3.055;48;1397;4227;1458.49;3925.30
1581435287.596;3.117;49;1551;4039;1447.51;3922.17
1581435287.657;3.178;50;1384;4244;1436.53;3918.99
1581435287.725;3.246;51;1635;4290;1425.58;3915.74
1581435287.795;3.316;52;1284;3973;1414.65;3912.42
1581435287.863;3.384;53;1341;4147;1403.74;3909.05
1581435287.927;3.448;54;1262;3934;1392.84;3905.61
1581435287.988;3.509;55;1198;4145;1381.97;3902.11
1581435288.058;3.579;56;954;2717;1371.11;3898.55
1581435288.113;3.634;57;1541;4211;1360.28;3894.93
1581435288.173;3.694;58;1426;3959;1349.46;3891.24
1581435288.240;3.761;59;1369;4068;1338.67;3887.50
1581435288.307;3.828;60;1277;4030;1327.90;3883.69
1581435288.367;3.888;61;1148;4122;1317.15;3879.82
1581435288.434;3.955;62;1011;2413;1306.43;3875.89
1581435288.541;4.062;63;1300;3975;1285.04;3867.84
1581435288.605;4.126;64;1161;4189;1274.38;3863.73
1581435288.663;4.184;65;1629;4205;1263.75;3859.55
1581435288.720;4.241;66;1362;3866;1253.14;3855.32
1581435288.783;4.304;67;1336;4217;1242.56;3851.02
1581435288.850;4.371;68;1220;3987;1232.00;3846.66
1581435288.918;4.439;69;1248;4281;1221.46;3842.25
1581435288.984;4.505;70;1332;4193;1210.95;3837.77
1581435289.052;4.573;71;1243;4039;1200.47;3833.23
1581435289.123;4.644;72;1251;4085;1190.01;3828.64
1581435289.180;4.701;73;1332;3886;1179.58;3823.98
1581435289.247;4.768;74;1384;3853;1169.17;3819.26
1581435289.314;4.835;75;1324;3913;1158.79;3814.49
1581435289.381;4.902;76;1566;4238;1148.44;3809.65
1581435289.455;4.976;77;1351;3966;1138.12;3804.76
1581435289.522;5.043;78;1276;3997;1127.82;3799.81
1581435289.583;5.104;79;1267;4040;1117.56;3794.80
1581435289.648;5.169;80;1347;4110;1107.32;3789.73
1581435289.710;5.231;81;1113;3829;1097.11;3784.60
1581435289.771;5.292;82;1119;3809;1086.93;3779.41
1581435289.834;5.355;83;1300;3874;1076.78;3774.17
1581435289.900;5.421;84;1182;3732;1066.67;3768.87
1581435289.965;5.486;85;1111;3889;1056.58;3763.51
1581435290.026;5.547;86;1058;3934;1046.52;3758.09
1581435290.087;5.608;87;980;2858;1036.49;3752.61
1581435290.141;5.662;88;1144;3860;1026.50;3747.08
1581435290.205;5.726;89;1394;3724;1016.53;3741.49
1581435290.265;5.786;90;1169;4021;1006.60;3735.85
1581435290.326;5.847;91;1408;4017;996.70;3730.14
1581435290.385;5.906;92;1300;3973;986.84;3724.38
1581435290.446;5.967;93;876;3739;977.00;3718.57
1581435290.509;6.030;94;1291;4129;967.21;3712.70
1581435290.575;6.096;95;1189;3880;957.44;3706.77
1581435290.642;6.163;96;1211;3707;947.71;3700.79
1581435290.704;6.225;97;992;3908;938.01;3694.75
1581435290.774;6.295;98;1028;3889;928.35;3688.66
1581435290.837;6.358;99;1092;3783;918.72;3682.51
1581435290.900;6.421;100;1221;3735;909.13;3676.30
1581435290.960;6.481;101;1294;3795;899.57;3670.05
1581435291.021;6.542;102;1265;4053;890.05;3663.73
1581435291.088;6.609;103;965;2627;880.56;3657.37
1581435291.143;6.664;104;1099;3785;871.11;3650.94
1581435291.210;6.731;105;1005;3378;861.70;3644.47
1581435291.280;6.801;106;584;3572;852.33;3637.94
1581435291.345;6.866;107;568;3763;842.99;3631.36
1581435291.412;6.933;108;745;3517;833.69;3624.72
1581435291.483;7.004;109;665;3698;824.43;3618.03
1581435291.550;7.071;110;844;3596;815.21;3611.29
1581435291.615;7.136;111;790;3525;806.02;3604.50
1581435291.682;7.203;112;646;3668;796.88;3597.65
1581435291.752;7.273;113;664;3496;787.77;3590.75
1581435291.821;7.342;114;440;3898;778.70;3583.80
1581435291.873;7.394;115;755;3339;769.68;3576.80
1581435291.940;7.461;116;833;3704;760.69;3569.75
1581435292.011;7.532;117;855;3569;751.74;3562.64
1581435292.085;7.606;118;510;2726;742.84;3555.49
1581435292.171;7.692;119;334;2930;733.98;3548.28
1581435292.238;7.759;120;576;3569;725.15;3541.03
1581435292.335;7.856;121;630;3358;716.37;3533.72
1581435292.400;7.921;122;474;3635;707.63;3526.36
1581435292.474;7.995;123;754;3582;698.93;3518.96
1581435292.545;8.066;124;610;3396;690.28;3511.50
1581435292.625;8.146;125;721;3286;681.67;3503.99
1581435292.694;8.215;126;652;3513;673.10;3496.44
1581435292.766;8.287;127;515;3473;664.57;3488.83
1581435292.833;8.354;128;686;3451;656.09;3481.18
1581435292.901;8.422;129;554;3490;647.65;3473.48
1581435292.971;8.492;130;626;3374;639.26;3465.73
1581435293.040;8.561;131;579;3406;630.91;3457.94
1581435293.117;8.638;132;427;3578;622.60;3450.09
1581435293.183;8.704;133;694;3218;614.34;3442.20
1581435293.249;8.770;134;431;3257;606.12;3434.26
1581435293.338;8.859;135;688;3461;597.96;3426.28
1581435293.406;8.927;136;357;3182;589.83;3418.25
1581435293.478;8.999;137;410;3378;581.75;3410.17
1581435293.543;9.064;138;354;3344;573.72;3402.04
1581435293.613;9.134;139;675;3413;565.74;3393.88
1581435293.682;9.203;140;449;3369;557.80;3385.66
1581435293.746;9.267;141;579;3209;549.91;3377.40
1581435293.818;9.339;142;567;3196;542.06;3369.09
1581435293.907;9.428;143;692;3310;534.27;3360.74
1581435293.974;9.495;144;360;3431;526.52;3352.35
